sample_id,volume_cm3,surface_area_cm2,bbox_x_mm,bbox_y_mm,bbox_z_mm,triangle_count,overhang_ratio,max_overhang_angle,min_wall_thickness_mm,avg_wall_thickness_mm,complexity_index,aspect_ratio,is_watertight,shell_count,com_offset_ratio,flat_base_area_mm2,intended_use,surface_finish,needs_flexibility,strength_required,budget_priority,outdoor_use,technology,material,layer_height_mm,infill_density_pct,print_speed_mm_s,wall_line_count,cooling_fan_speed_pct,support_density_pct,filament_used_g,estimated_print_time_s,total_layers,source
ae52a028,0.6297,5.2766,12.05,9.38,12.07,1953,0.283,26.4,2.354,5.548,8.3794,1.2868,False,1,0.2878,38.0926,functional,standard,False,low,cost,False,SLA,Resin-Standard,0.0927,100.0,0.0,0,0.0,19.7879,0.69,2245.1,130,synthetic
1dcf190c,9.6809,42.3185,39.57,44.78,26.33,13410,0.2813,21.72,0.991,2.868,4.3714,1.7007,True,1,0.1781,137.2547,functional,standard,True,high,cost,False,FDM,TPU,0.2027,63.045,33.6561,4,69.6887,11.3673,19.86,106189.9,129,synthetic
8679818e,98.2466,138.9247,63.68,89.46,59.05,41003,0.0021,0.16,0.98,2.409,1.414,1.515,True,1,0.1907,582.6191,functional,standard,False,high,quality,False,FDM,ABS,0.1687,64.4608,46.376,4,9.7112,0.0,80.91,314038.5,350,synthetic
211fc1e8,3.4562,33.7601,25.21,22.01,20.88,6418,0.6899,66.36,2.146,4.089,9.768,1.2074,True,3,0.2623,46.1851,prototype,standard,False,low,cost,False,SLA,Resin-Standard,0.1221,100.0,0.0,0,0.0,16.1338,3.8,3455.9,171,synthetic
66f5329c,427.702,291.0591,110.29,118.91,66.47,111791,0.1901,17.71,16.178,32.443,0.6805,1.7889,True,3,0.1356,3232.0196,prototype,fine,False,medium,cost,False,FDM,PLA,0.1413,23.9738,47.8419,2,105.0586,3.8469,1259.91,4740285.5,470,synthetic
8073d011,0.5894,4.1278,10.84,13.32,11.21,1373,0.0748,7.34,1.133,1.509,7.0028,1.2288,True,1,0.0525,10.1528,prototype,standard,False,medium,cost,False,SLA,Resin-Standard,0.0987,100.0,0.0,0,0.0,9.9345,0.65,2019.3,113,synthetic
d4fbd866,405.9841,800.9639,81.07,94.22,169.66,128310,0.7827,73.79,15.432,31.185,1.9729,2.0928,True,3,0.0643,525.735,functional,standard,True,medium,cost,False,FDM,TPU,0.2241,31.5598,38.3171,3,77.7011,16.1938,3130.87,14707702.0,757,synthetic
00a9b50c,314.6212,493.8835,147.73,159.6,78.28,229599,0.7117,59.64,3.829,8.382,1.5698,2.0388,True,1,0.0484,8096.9563,prototype,rough,True,medium,quality,True,FDM,TPU,0.3198,14.1042,24.7311,3,53.1182,16.1619,538.49,3919305.4,244,synthetic
382bc80a,1275.8917,1142.0626,150.9,222.49,239.31,556685,0.2914,26.72,14.796,20.004,0.8951,1.5859,True,1,0.0156,3261.7125,prototype,standard,False,high,quality,False,FDM,PETG,0.1879,21.9928,69.29,3,75.9374,9.0676,3150.88,8185275.7,1273,synthetic
317369fd,276.5945,485.5879,99.76,82.89,104.44,114793,0.5069,48.54,2.769,7.32,1.7556,1.26,True,3,0.1292,1721.604,prototype,standard,True,high,quality,False,FDM,TPU,0.1667,17.7199,27.6541,3,57.4111,14.4892,471.61,3069689.3,626,synthetic
b38b915a,1865.0211,714.8247,144.66,203.69,167.63,201808,0.1699,13.59,13.537,39.163,0.3833,1.4081,True,2,0.0032,4498.4628,prototype,standard,False,low,speed,False,FDM,PLA,0.1744,21.7533,68.6379,2,105.3169,4.5249,3823.49,10026944.1,961,synthetic
23878c5b,230.4328,542.5033,72.8,68.24,92.73,179384,0.0068,0.55,3.859,13.875,2.3543,1.3589,True,1,0.1863,926.4168,prototype,standard,False,high,speed,False,FDM,PETG,0.2241,17.9786,57.4854,2,69.419,0.0,992.79,3108649.4,413,synthetic
685067d8,383.0043,590.0629,76.2,97.09,98.45,54908,0.5408,42.0,1.663,6.591,1.5406,1.292,False,2,0.2586,1650.1705,decorative,rough,False,medium,quality,False,FDM,PLA,0.3075,11.9223,79.1792,3,102.5323,10.7135,521.88,1186412.5,320,synthetic
83827f89,9.2038,27.8601,35.54,29.61,20.03,6939,0.7173,54.36,0.633,2.053,3.027,1.7743,True,1,0.2769,132.6323,functional,standard,False,medium,quality,False,SLA,Resin-Engineering,0.1259,100.0,0.0,0,0.0,14.3704,10.58,3273.8,159,synthetic
31bb83ea,307.129,389.1672,100.45,87.1,155.31,122063,0.493,47.12,17.023,40.105,1.2671,1.7831,True,1,0.058,453.5227,functional,fine,False,medium,speed,False,FDM,PETG,0.1677,40.3705,49.046,3,71.8142,15.8316,2092.39,7679105.5,926,synthetic
502bcd9e,197.1948,235.6039,107.36,93.87,163.08,64134,0.4312,35.95,16.478,23.396,1.1948,1.7373,True,1,0.0066,1805.7278,functional,rough,False,medium,quality,False,FDM,PETG,0.2406,35.3117,73.1749,3,86.0403,20.1264,761.95,1874294.1,677,synthetic
166a6d50,183.1419,447.0446,89.72,103.19,190.48,140516,0.7842,74.45,18.91,57.292,2.441,2.123,True,1,0.1619,2457.2835,prototype,standard,False,medium,cost,False,FDM,PLA,0.2129,19.9239,63.0053,3,102.0015,18.0187,3207.57,9163715.6,894,synthetic
2edb8f5d,0.6776,5.0493,9.59,10.59,20.23,1456,0.6991,51.63,0.843,2.96,7.4517,2.1095,True,1,0.0638,20.0526,prototype,standard,False,high,speed,False,SLA,Resin-Standard,0.0949,100.0,0.0,0,0.0,16.021,0.75,3725.4,213,synthetic
2e1b7cd5,1643.605,758.2531,206.47,186.44,372.02,170416,0.2965,21.94,7.042,21.736,0.4613,1.9954,True,1,0.1511,15352.4499,prototype,rough,True,low,quality,False,FDM,TPU,0.2834,25.5304,34.2745,2,58.3355,6.323,2349.67,12339779.2,1312,synthetic
7928c441,64.7303,153.174,76.88,78.8,45.29,8181,0.3344,30.14,0.866,2.437,2.3663,1.7399,True,1,0.2166,623.5546,decorative,standard,False,low,quality,True,FDM,PLA,0.1835,10.5081,52.8378,4,96.6001,9.5941,52.19,177798.0,246,synthetic
fb4a183e,38.949,154.8167,46.76,39.37,39.79,18256,0.545,41.89,7.517,25.571,3.9749,1.1877,True,1,0.1168,474.5711,functional,fine,False,low,quality,False,FDM,PLA,0.1201,23.9414,44.3612,2,106.0118,15.5632,498.99,2024691.4,331,synthetic
eb7c9945,620.2483,503.3304,96.39,122.69,165.35,247406,0.3948,29.28,9.733,36.191,0.8115,1.7154,True,4,0.2977,4419.2631,prototype,standard,False,high,speed,False,FDM,PETG,0.2284,23.0455,73.0016,3,80.7178,12.2703,2440.51,6017561.4,723,synthetic
3f32e87e,1442.8122,587.6699,117.18,161.52,200.61,70373,0.3657,30.45,17.941,53.777,0.4073,1.712,True,1,0.1966,5187.5607,prototype,standard,False,medium,quality,False,FDM,PETG,0.2112,21.8049,68.9601,2,69.341,13.751,4293.28,11206339.8,949,synthetic
821a8f90,1.1216,7.4004,19.65,17.27,21.95,3012,0.6049,54.62,1.0,2.807,6.5983,1.271,True,1,0.2364,71.1652,prototype,fine,False,medium,speed,False,SLA,Resin-Standard,0.0582,100.0,0.0,0,0.0,17.2824,1.23,5210.1,377,synthetic
4b35b5c9,941.2708,1409.3927,189.52,213.68,160.18,582920,0.3023,21.93,16.705,55.755,1.4973,1.334,True,1,0.0869,10575.8065,functional,rough,False,low,speed,False,FDM,PLA,0.3105,22.4793,97.2182,3,99.6601,13.2726,9927.67,18381126.1,515,synthetic
fad0567b,5.1766,39.6706,22.01,23.44,31.91,14379,0.1831,14.95,0.78,1.904,7.6634,1.4498,True,2,0.2373,81.6234,prototype,standard,False,high,cost,False,SLA,Resin-Standard,0.1243,100.0,0.0,0,0.0,8.5275,5.69,5230.1,256,synthetic
70c171b7,1.6813,7.8829,17.68,21.43,17.73,3199,0.0887,8.41,2.963,10.154,4.6886,1.2121,True,1,0.1121,69.5415,functional,fine,False,medium,cost,False,FDM,PETG,0.1528,39.3735,46.9828,3,68.9688,4.9915,10.75,41200.5,116,synthetic
8ae8c293,10.0697,25.9036,23.57,29.87,45.18,7603,0.4084,32.42,7.076,26.772,2.5724,1.9168,True,1,0.1648,192.564,functional,rough,False,high,cost,False,FDM,ABS,0.2909,74.0893,98.9626,3,4.492,20.5707,77.55,141061.2,155,synthetic
c539261a,2.9198,27.1259,18.68,23.89,22.25,8651,0.741,58.53,0.966,3.692,9.2904,1.2789,True,1,0.001,178.2472,functional,standard,False,medium,speed,False,SLA,Resin-Engineering,0.0888,100.0,0.0,0,0.0,23.7618,3.36,4220.0,250,synthetic
6e1ba67f,794.2209,1176.5343,103.86,118.5,172.83,189473,0.7796,63.0,1.023,2.348,1.4814,1.6641,True,1,0.2471,1135.2214,decorative,fine,False,low,quality,False,FDM,PLA,0.1336,11.7571,35.9251,3,104.0922,16.7003,423.6,2122425.1,1293,synthetic
db8d64bf,40.121,126.0914,56.22,51.52,34.3,59825,0.6078,52.28,3.377,4.346,3.1428,1.6391,True,2,0.0013,1046.6459,functional,standard,False,high,quality,True,FDM,PETG,0.1806,77.8568,64.5377,4,54.3417,17.4576,97.36,271556.9,189,synthetic
994516cf,10.4162,30.0746,27.15,23.84,35.39,11999,0.2055,18.1,4.886,8.874,2.8873,1.4845,True,1,0.336,52.5925,prototype,fine,False,high,speed,True,FDM,PETG,0.1468,74.4387,36.8986,3,50.5282,11.3597,40.79,198968.7,241,synthetic
2a068f62,127.1871,267.0113,69.17,69.26,95.57,52204,0.2027,17.78,15.34,20.244,2.0994,1.3817,True,1,0.2214,809.9573,prototype,fine,True,medium,cost,False,FDM,TPU,0.1559,20.8488,33.1704,2,60.7585,11.7966,676.51,3671100.9,613,synthetic
6f96c553,3.4411,12.4731,22.87,16.68,21.65,5650,0.2523,20.54,0.694,0.93,3.6247,1.3711,True,1,0.2025,32.6799,prototype,rough,False,medium,quality,True,SLA,Resin-Standard,0.1109,100.0,0.0,0,0.0,12.2253,3.79,3722.6,195,synthetic
08a62f0d,0.6704,11.3304,11.49,11.59,9.54,977,0.7573,60.06,0.413,0.537,16.9005,1.2149,True,1,0.151,32.3599,functional,fine,False,low,cost,False,SLA,Resin-Engineering,0.0797,100.0,0.0,0,0.0,21.3079,0.77,1900.4,119,synthetic
cfa0135b,2.8365,23.2453,14.76,14.83,27.3,7827,0.146,11.73,0.711,2.789,8.1952,1.8496,True,1,0.0919,71.7856,decorative,standard,False,high,quality,False,SLA,Resin-Standard,0.0901,100.0,0.0,0,0.0,6.6733,3.12,5137.0,302,synthetic
8eb844fb,9.9797,51.9663,35.75,36.97,63.28,4907,0.2771,22.12,1.729,6.458,5.2072,1.7701,True,2,0.1729,282.2612,functional,fine,True,medium,cost,False,FDM,TPU,0.1736,35.4886,36.0911,3,66.2052,18.6716,43.61,217485.6,364,synthetic
6138de9e,0.8745,7.8211,11.48,12.73,15.27,3468,0.6893,64.51,0.584,1.724,8.9433,1.3301,True,1,0.172,28.7063,prototype,standard,False,high,cost,False,SLA,Resin-Standard,0.0798,100.0,0.0,0,0.0,22.0168,0.96,3052.2,191,synthetic
7d18a21a,11.5936,67.2479,42.82,40.18,19.5,19091,0.3508,34.68,2.175,5.141,5.8004,2.1959,True,1,0.3496,449.5087,functional,standard,False,medium,speed,False,FDM,PETG,0.2115,30.8905,72.5439,3,80.3816,16.7821,47.09,116843.4,92,synthetic
f5620dba,6.4921,41.754,28.19,33.29,19.18,6351,0.6237,57.15,2.939,4.652,6.4316,1.7357,True,4,0.2278,140.7472,decorative,fine,False,low,quality,False,SLA,Resin-Standard,0.0712,100.0,0.0,0,0.0,21.595,7.14,4067.3,269,synthetic
cde14ed6,6.7203,14.659,30.98,38.07,54.89,4197,0.2812,25.75,0.98,1.269,2.1813,1.7718,True,1,0.2079,341.9399,prototype,standard,False,low,speed,True,FDM,PLA,0.2191,22.4904,77.3677,4,107.8899,16.2015,3.62,8418.9,250,synthetic
79fdbe80,1.5908,12.3264,15.76,19.0,19.07,955,0.1433,12.39,0.982,2.608,7.7487,1.21,True,1,0.307,102.9935,decorative,rough,False,low,quality,False,FDM,PLA,0.2305,15.4639,92.3657,2,92.2157,9.5225,4.2,8184.4,82,synthetic
6f6d0a95,273.7768,281.7603,66.9,67.22,159.92,101990,0.1946,14.27,3.166,8.168,1.0292,2.3904,True,1,0.3178,977.581,functional,fine,True,low,quality,False,FDM,TPU,0.109,20.728,33.2753,3,65.9216,4.0669,326.54,1766378.0,1467,synthetic
3be74c6e,16.777,55.2139,35.89,28.49,42.26,4837,0.7367,72.42,1.665,3.521,3.2911,1.4833,True,1,0.2274,79.4053,decorative,standard,False,high,cost,False,FDM,PLA,0.2414,10.436,56.1827,2,85.9683,21.6445,25.63,82102.5,175,synthetic
16074651,366.9584,292.2277,97.83,115.91,74.06,80775,0.5152,43.72,5.634,13.028,0.7964,1.5651,True,2,0.1463,2790.1058,functional,standard,False,medium,cost,False,FDM,PETG,0.225,39.5761,62.1379,3,74.6698,14.427,612.61,1774611.5,329,synthetic
f626b11d,2.6556,11.9478,23.22,27.9,16.56,5845,0.4739,45.18,2.312,8.653,4.4991,1.6848,True,1,0.2121,48.9513,prototype,standard,True,high,cost,False,FDM,TPU,0.2177,16.955,34.1706,3,54.7217,15.9398,12.89,67905.1,76,synthetic
941e2dfe,1400.7704,1750.2368,141.74,175.17,132.95,584915,0.6402,52.54,1.052,2.685,1.2495,1.3176,True,1,0.0739,7423.1996,functional,standard,False,medium,quality,False,FDM,PETG,0.2117,44.091,59.2532,3,82.5051,16.3602,1145.88,3480968.1,628,synthetic
b88c2cb5,5.0879,44.018,18.48,30.88,21.95,10003,0.2713,26.41,2.338,4.109,8.6515,1.671,True,1,0.0159,187.2994,functional,standard,False,medium,quality,False,SLA,Resin-Standard,0.0868,100.0,0.0,1,0.0,16.902,5.6,4203.4,252,synthetic
77dd9c08,11.0769,43.5756,42.56,40.62,19.21,17713,0.0548,4.96,0.783,3.022,3.9339,2.2155,True,1,0.1408,246.5438,prototype,standard,False,medium,quality,False,SLA,Resin-Standard,0.101,100.0,0.0,0,0.0,10.1492,12.18,3439.0,190,synthetic
1291752e,539.7935,891.0192,90.79,136.83,126.92,103959,0.0932,8.98,15.037,36.792,1.6507,1.5071,True,1,0.1573,2455.4616,functional,standard,False,medium,quality,True,FDM,PETG,0.2167,34.7626,58.708,4,70.386,3.9786,4330.18,13276424.4,585,synthetic
b8c25e22,1.7157,18.761,16.12,11.24,18.88,8826,0.3754,32.05,0.747,2.468,10.9351,1.6797,True,1,0.0974,41.1206,decorative,standard,False,high,cost,False,SLA,Resin-Standard,0.1029,100.0,0.0,0,0.0,11.9259,1.89,3347.1,183,synthetic
46c60dac,1.7303,8.6263,11.69,12.12,24.55,3002,0.4398,41.44,0.951,2.18,4.9854,2.1001,True,5,0.2183,56.6647,functional,standard,False,medium,quality,False,SLA,Resin-Engineering,0.1119,100.0,0.0,0,0.0,18.3994,1.99,4202.6,219,synthetic
00f9f905,2.3459,7.7064,16.91,18.96,34.11,3822,0.0077,0.74,2.819,4.978,3.2851,2.0171,True,1,0.0399,96.7123,prototype,rough,False,high,cost,False,FDM,PLA,0.3115,17.9596,75.6259,2,95.4701,0.0,5.12,12192.6,109,synthetic
c3c5d840,12.417,45.9247,38.74,44.42,58.56,7539,0.169,14.88,3.522,11.927,3.6985,1.5116,True,1,0.0856,495.601,functional,rough,False,low,quality,False,FDM,PLA,0.2176,29.44,70.8726,2,92.7042,9.2668,71.09,180560.5,269,synthetic
a6fed904,219.8943,314.446,89.07,65.63,70.67,20720,0.5995,54.93,11.71,16.066,1.43,1.3572,True,1,0.0181,2180.4478,prototype,fine,False,medium,cost,False,FDM,PLA,0.1584,18.1492,35.3282,3,99.4479,12.2426,661.08,3368231.7,446,synthetic
ea0d45e3,1137.4754,1122.5617,254.63,212.78,156.45,379937,0.5216,49.44,10.518,36.142,0.9869,1.6275,False,1,0.1561,21132.6173,functional,rough,False,low,speed,False,FDM,PLA,0.3658,30.2648,82.6828,1,94.4559,21.4339,5329.69,11602715.6,427,synthetic
86646acf,297.6555,217.7977,122.29,166.14,137.61,15355,0.1558,12.55,17.491,44.337,0.7317,1.3586,True,1,0.3444,2110.8346,prototype,fine,False,high,speed,False,FDM,PETG,0.1574,18.0795,41.2962,3,65.179,5.1566,1274.22,5553996.0,874,synthetic
8ba3d84d,1413.7286,1053.4561,116.04,167.79,172.16,350020,0.618,58.68,12.408,19.095,0.7452,1.4836,False,1,0.1215,1667.9366,decorative,standard,False,medium,speed,False,FDM,PLA,0.2198,15.6077,79.2089,2,96.8593,17.1166,2685.88,6103579.9,783,synthetic
b5921972,4.9312,34.0973,20.68,20.26,38.72,16375,0.6942,60.34,1.296,2.699,6.9145,1.9112,True,1,0.2201,39.12,decorative,standard,False,high,cost,False,SLA,Resin-Standard,0.1105,100.0,0.0,0,0.0,21.5891,5.42,6667.5,350,synthetic
4323dcef,6.0429,46.4619,28.8,37.71,37.43,18320,0.1563,15.19,2.27,7.482,7.6887,1.3094,False,1,0.2115,393.3647,functional,rough,False,high,speed,False,FDM,ABS,0.3586,57.365,81.4853,4,9.1072,8.1274,38.68,85436.8,104,synthetic
fc77bd7f,100.6706,310.8127,61.37,95.69,76.19,22746,0.7916,61.48,3.208,9.676,3.0874,1.5592,True,4,0.1136,2307.9393,prototype,fine,False,low,speed,False,FDM,PLA,0.1834,16.5459,43.999,3,88.3331,20.6893,387.38,1584767.0,415,synthetic
b7e6111a,94.3553,300.3486,47.76,51.66,77.58,44137,0.0288,2.23,7.225,12.451,3.1832,1.6244,True,1,0.2568,856.8263,decorative,fine,False,high,cost,False,SLA,Resin-Standard,0.0657,100.0,0.0,0,0.0,0.0,103.79,17192.6,1180,synthetic
af3b3c12,717.7549,387.7651,101.81,159.49,153.55,176175,0.2102,20.41,17.86,61.466,0.5402,1.5665,True,3,0.2605,2528.4911,prototype,rough,False,medium,cost,True,FDM,PETG,0.2647,24.797,81.3303,3,60.1686,10.8989,3185.19,7049455.4,580,synthetic
242461e3,504.9109,607.9045,134.84,91.14,87.65,164669,0.1254,11.1,16.618,63.578,1.204,1.5384,True,1,0.1117,1001.6958,functional,standard,False,low,speed,False,FDM,PLA,0.2883,25.8159,71.9705,2,100.1227,1.0955,4905.66,12269179.8,304,synthetic
48f9a4e9,1.4328,18.3974,21.39,30.06,17.4,3352,0.6373,53.16,1.68,3.899,12.8404,1.7276,True,2,0.3295,199.2093,prototype,rough,False,medium,cost,False,SLA,Resin-Standard,0.0885,100.0,0.0,0,0.0,17.4137,1.58,3302.6,196,synthetic
62158333,99.7844,173.9617,61.69,67.43,59.42,82531,0.4881,43.68,5.266,13.165,1.7434,1.1348,True,1,0.0408,685.537,functional,rough,False,low,cost,False,FDM,PLA,0.3046,24.4446,105.0524,3,106.5402,16.5092,305.16,522866.5,195,synthetic
9a022716,35.0163,65.9216,59.88,85.17,65.53,13716,0.7438,60.15,2.636,8.17,1.8826,1.4223,False,2,0.2171,635.3216,decorative,standard,False,low,speed,False,FDM,PLA,0.2416,17.4422,64.0746,2,102.5548,21.2261,72.09,202503.8,271,synthetic
50d971ca,0.5333,8.115,8.6,9.66,18.31,1416,0.581,43.45,2.144,5.687,15.2173,2.1291,True,1,0.2544,9.9663,functional,standard,False,medium,cost,False,SLA,Resin-Standard,0.0835,100.0,0.0,0,0.0,23.6315,0.59,3580.7,219,synthetic
1dc84045,32.8368,83.9861,43.58,31.54,44.25,37919,0.1435,10.99,4.196,9.02,2.5577,1.403,True,1,0.2486,88.5101,decorative,standard,False,high,quality,False,FDM,PLA,0.1692,14.3485,67.1858,2,100.883,9.134,98.03,262626.3,261,synthetic
a4a6841f,3.1573,28.7833,18.78,14.79,27.55,8289,0.5273,42.53,1.059,1.6,9.1163,1.8627,True,1,0.2942,58.743,decorative,standard,False,medium,quality,False,SLA,Resin-Standard,0.0909,100.0,0.0,0,0.0,14.2407,3.47,5178.3,303,synthetic
f38ca22a,31.6351,83.936,71.12,50.02,70.86,21986,0.2104,15.32,3.035,5.859,2.6533,1.4218,True,1,0.0488,1320.1131,decorative,fine,False,high,speed,False,SLA,Resin-Standard,0.0564,100.0,0.0,0,0.0,15.2491,34.8,17131.8,1256,synthetic
afca63bc,1.727,18.2554,23.95,14.95,20.23,6969,0.0319,3.07,1.439,4.454,10.5703,1.602,True,1,0.2675,21.9063,decorative,fine,False,low,cost,False,SLA,Resin-Standard,0.0516,100.0,0.0,0,0.0,0.0,1.9,5158.7,392,synthetic
a4441dcf,1157.7224,1620.9098,112.84,159.71,150.35,616998,0.1393,11.51,16.839,49.898,1.4001,1.4154,False,1,0.3482,2489.3215,functional,fine,False,high,cost,False,FDM,ABS,0.1295,53.5521,40.1429,4,0.9187,3.9295,8862.89,39741008.6,1161,synthetic
4425afcd,260.8944,423.1677,83.17,141.32,118.22,50684,0.273,25.48,13.634,23.121,1.622,1.6992,True,1,0.2214,4345.2271,prototype,fine,False,medium,quality,False,FDM,PETG,0.1255,25.2564,46.0381,2,60.1713,9.0567,1301.15,5087259.1,941,synthetic
94098cd7,22.9334,75.0388,31.37,33.61,47.7,7839,0.2589,21.08,7.508,27.316,3.272,1.5206,True,3,0.0679,357.0919,prototype,fine,False,medium,cost,False,FDM,PLA,0.1188,22.4693,29.4679,3,105.6436,10.9945,258.64,1579879.8,401,synthetic
b5bf2a3e,2.3601,16.7763,26.63,19.19,28.99,4736,0.1714,14.35,1.625,4.731,7.1083,1.5107,True,1,0.2408,154.9183,decorative,standard,False,medium,quality,False,SLA,Resin-Standard,0.1237,100.0,0.0,0,0.0,9.182,2.6,4766.6,234,synthetic
9282b321,5.8077,22.2835,20.74,30.39,34.74,4915,0.015,1.43,2.395,4.475,3.8369,1.675,True,1,0.1886,72.4435,functional,standard,False,medium,quality,False,FDM,PETG,0.1597,43.4823,48.2715,3,69.0365,0.0,14.91,55595.3,217,synthetic
d9238f30,1.7457,10.7606,16.1,14.11,19.03,5162,0.3186,27.39,0.587,2.03,6.164,1.3487,True,1,0.2296,25.632,decorative,fine,False,low,quality,False,SLA,Resin-Standard,0.052,100.0,0.0,0,0.0,15.0663,1.92,4818.0,365,synthetic
64a55405,0.9544,10.2075,13.73,10.57,19.7,2088,0.6883,62.46,1.59,2.927,10.6958,1.8638,True,2,0.0361,13.3818,functional,standard,False,high,speed,False,SLA,Resin-Engineering,0.1085,100.0,0.0,0,0.0,14.6267,1.1,3411.9,181,synthetic
c6bec144,1298.3101,574.28,137.93,179.36,135.65,204291,0.1142,10.1,15.845,20.558,0.4423,1.3222,True,1,0.1282,9486.8678,functional,standard,False,high,speed,False,FDM,ABS,0.2353,66.1138,69.9646,3,30.4049,0.1353,1852.72,4766539.1,576,synthetic
d4c16a30,4.8952,32.5616,17.46,20.21,28.55,4382,0.7574,59.5,1.62,3.186,6.6518,1.6352,True,1,0.1623,99.8789,functional,fine,True,medium,cost,False,FDM,TPU,0.1616,33.0042,29.6949,3,64.5912,14.9866,13.92,84384.9,176,synthetic
f6e473d3,3.4014,18.5182,14.53,16.54,26.23,8148,0.1491,12.75,1.537,5.831,5.4443,1.8052,True,1,0.1853,56.7281,functional,standard,False,medium,quality,False,FDM,PETG,0.1826,42.5508,60.0064,3,65.7468,8.7359,15.0,44995.4,143,synthetic
d200d38d,20.874,85.665,56.31,43.13,35.24,21001,0.5323,49.91,4.302,5.635,4.1039,1.5979,True,1,0.2852,303.2882,decorative,rough,False,high,cost,False,FDM,PLA,0.3155,12.6212,94.3326,2,95.2666,22.0964,62.14,118580.2,111,synthetic
155bbf2a,1.4768,5.4575,14.08,15.62,25.85,2094,0.761,56.38,1.402,3.262,3.6955,1.8359,True,1,0.0033,42.8836,functional,standard,False,low,speed,False,FDM,PLA,0.1774,27.9719,67.135,3,96.4922,18.0101,2.57,6880.0,145,synthetic
bf37d5c6,45.5449,77.6568,64.03,43.2,46.38,4575,0.7374,69.04,4.312,13.247,1.7051,1.4822,True,1,0.1861,214.7679,functional,standard,False,high,quality,False,FDM,ABS,0.1372,53.7523,67.6094,5,11.179,20.754,124.81,332286.3,338,synthetic
e89789c1,1.5085,12.1832,22.02,13.5,16.19,900,0.3731,33.14,2.056,5.994,8.0765,1.6311,True,1,0.1575,46.6778,functional,standard,False,medium,quality,True,SLA,Resin-Standard,0.0975,100.0,0.0,0,0.0,18.978,1.66,2946.5,166,synthetic
ee67f7aa,8.8734,46.6613,39.6,34.89,19.56,3084,0.0733,7.11,0.935,2.546,5.2586,2.0245,True,1,0.1887,385.7433,prototype,rough,False,medium,quality,True,FDM,PETG,0.2861,23.4375,83.9373,4,57.2711,6.1342,16.94,36319.4,68,synthetic
d289e25e,1146.3287,1238.8752,195.51,221.04,120.63,382302,0.7519,64.1,9.285,33.086,1.0807,1.8324,True,1,0.189,9956.169,functional,fine,False,medium,quality,False,FDM,PETG,0.1105,41.514,39.0713,3,82.958,11.2325,5628.72,25931301.8,1091,synthetic
843d9dfc,1.6426,12.7168,21.37,20.38,9.98,5857,0.5871,49.99,1.091,2.961,7.7419,2.1413,True,1,0.2708,108.1153,prototype,standard,False,high,quality,False,SLA,Resin-Standard,0.0912,100.0,0.0,0,0.0,25.2061,1.81,1866.1,109,synthetic
6a8f5fea,38.029,87.6688,55.86,54.01,23.96,15167,0.1724,15.7,2.856,8.877,2.3053,2.3314,True,1,0.1566,358.9025,decorative,rough,False,medium,cost,False,FDM,PLA,0.2671,13.5483,76.0487,2,101.8807,7.5724,100.97,238994.5,89,synthetic
f83d679a,2.305,17.6835,18.04,20.51,12.58,8071,0.6657,63.53,2.725,10.172,7.6718,1.6304,True,1,0.0638,126.1758,functional,fine,False,medium,cost,False,SLA,Resin-Standard,0.0572,100.0,0.0,0,0.0,15.1864,2.54,3004.7,219,synthetic
7ea23498,49.1666,86.7717,44.63,57.59,44.98,22309,0.6438,58.0,3.486,7.042,1.7648,1.2904,True,1,0.1476,846.2584,decorative,fine,False,medium,quality,False,SLA,Resin-Standard,0.063,100.0,0.0,0,0.0,12.5181,54.08,10195.9,713,synthetic
b9ec2d3c,21.2851,79.5433,67.81,55.83,50.56,21044,0.2485,18.86,5.224,7.492,3.737,1.3412,True,1,0.3297,333.6528,decorative,rough,False,high,quality,False,FDM,PLA,0.2375,15.4943,83.9863,2,94.1232,17.2734,76.76,164510.4,212,synthetic
f7007a14,1283.0528,1177.9938,105.55,137.27,183.9,285906,0.5995,50.49,8.139,12.307,0.9181,1.7423,True,1,0.3444,4961.9049,functional,standard,False,high,cost,False,FDM,ABS,0.1901,66.3621,52.0068,3,11.0806,15.1962,2127.61,7363843.3,967,synthetic
9b532597,1254.4403,572.7098,140.11,158.4,158.08,154405,0.7705,73.36,19.443,42.975,0.4565,1.1305,True,1,0.0909,3725.3375,functional,fine,True,low,speed,False,FDM,TPU,0.1362,22.7604,34.977,3,45.6654,12.3295,3219.91,16570417.9,1160,synthetic
a3945f60,8.8564,19.1767,26.29,31.74,42.83,5375,0.6167,47.35,1.677,6.134,2.1653,1.6291,False,1,0.1027,162.9402,functional,standard,False,medium,cost,False,FDM,PETG,0.2113,38.3588,52.773,3,65.1898,19.6878,17.96,61255.6,202,synthetic
14ba662a,6.5047,15.2096,27.59,22.88,34.77,1544,0.0591,5.29,2.152,7.131,2.3382,1.5197,True,1,0.2223,71.8452,prototype,fine,False,high,speed,False,FDM,PETG,0.1272,18.5656,42.3121,3,50.6907,5.0474,14.85,63164.8,273,synthetic
